transition_id,participant_id,seconds_to_onset,Ambient_Temperature,Wrist_Skin_Temperature
3,participant_16,-229.57142857142858,24.5,34.87
3,participant_16,-229.54761904761904,24.5,34.87
3,participant_16,-229.52380952380952,24.5,34.87
3,participant_16,-229.5,24.5,34.87
3,participant_16,-229.47619047619048,24.5,34.87
3,participant_16,-229.45238095238096,24.5,34.87
3,participant_16,-229.42857142857142,24.5,34.87
3,participant_16,-229.4047619047619,24.5,34.87
3,participant_16,-229.38095238095238,24.5,34.87
3,participant_16,-229.35714285714286,24.5,34.87
3,participant_16,-229.33333333333334,24.5,34.87
3,participant_16,-229.3095238095238,24.5,34.87
3,participant_16,-229.28571428571428,24.5,34.87
3,participant_16,-229.26190476190476,24.5,34.87
3,participant_16,-229.23809523809524,24.5,34.87
3,participant_16,-229.21428571428572,24.5,34.87
3,participant_16,-229.1904761904762,24.5,34.87
3,participant_16,-229.16666666666666,24.5,34.87
3,participant_16,-229.14285714285714,24.5,34.87
3,participant_16,-229.11904761904762,24.5,34.87
3,participant_16,-229.0952380952381,24.5,34.87
3,participant_16,-229.07142857142858,24.5,34.87
3,participant_16,-229.04761904761904,24.5,34.87
3,participant_16,-229.02380952380952,24.5,34.87
3,participant_16,-229.0,24.5,34.87
3,participant_16,-228.97619047619048,24.5,34.87
3,participant_16,-228.95238095238096,24.5,34.87
3,participant_16,-228.92857142857142,24.5,34.87
3,participant_16,-228.9047619047619,24.5,34.87
3,participant_16,-228.88095238095238,24.5,34.87
3,participant_16,-228.85714285714286,24.5,34.87
3,participant_16,-228.83333333333334,24.5,34.87
3,participant_16,-228.8095238095238,24.5,34.87
3,participant_16,-228.78571428571428,24.5,34.87
3,participant_16,-228.76190476190476,24.5,34.87
3,participant_16,-228.73809523809524,24.5,34.87
3,participant_16,-228.71428571428572,24.5,34.87
3,participant_16,-228.6904761904762,24.5,34.87
3,participant_16,-228.66666666666666,24.5,34.87
3,participant_16,-228.64285714285714,24.5,34.87
3,participant_16,-228.61904761904762,24.5,34.87
3,participant_16,-228.5952380952381,24.5,34.87
3,participant_16,-228.57142857142858,24.5,34.87
3,participant_16,-228.54761904761904,24.5,34.83
3,participant_16,-228.52380952380952,24.5,34.83
3,participant_16,-228.5,24.5,34.83
3,participant_16,-228.47619047619048,24.5,34.83
3,participant_16,-228.45238095238096,24.5,34.83
3,participant_16,-228.42857142857142,24.5,34.83
3,participant_16,-228.4047619047619,24.5,34.83
3,participant_16,-228.38095238095238,24.5,34.83
3,participant_16,-228.35714285714286,24.5,34.83
3,participant_16,-228.33333333333334,24.5,34.83
3,participant_16,-228.3095238095238,24.5,34.83
3,participant_16,-228.28571428571428,24.5,34.83
3,participant_16,-228.26190476190476,24.5,34.83
3,participant_16,-228.23809523809524,24.5,34.83
3,participant_16,-228.21428571428572,24.5,34.83
3,participant_16,-228.1904761904762,24.5,34.83
3,participant_16,-228.16666666666666,24.5,34.83
3,participant_16,-228.14285714285714,24.5,34.83
3,participant_16,-228.11904761904762,24.5,34.83
3,participant_16,-228.0952380952381,24.5,34.83
3,participant_16,-228.07142857142858,24.5,34.83
3,participant_16,-228.04761904761904,24.4,34.83
3,participant_16,-228.02380952380952,24.4,34.83
3,participant_16,-228.0,24.4,34.83
3,participant_16,-227.97619047619048,24.4,34.83
3,participant_16,-227.95238095238096,24.4,34.83
3,participant_16,-227.92857142857142,24.4,34.83
3,participant_16,-227.9047619047619,24.4,34.83
3,participant_16,-227.88095238095238,24.4,34.83
3,participant_16,-227.85714285714286,24.4,34.83
3,participant_16,-227.83333333333334,24.4,34.83
3,participant_16,-227.8095238095238,24.4,34.83
3,participant_16,-227.78571428571428,24.4,34.83
3,participant_16,-227.76190476190476,24.4,34.83
3,participant_16,-227.73809523809524,24.4,34.83
3,participant_16,-227.71428571428572,24.4,34.83
3,participant_16,-227.6904761904762,24.4,34.83
3,participant_16,-227.66666666666666,24.4,34.83
3,participant_16,-227.64285714285714,24.4,34.83
3,participant_16,-227.61904761904762,24.4,34.83
3,participant_16,-227.5952380952381,24.4,34.83
3,participant_16,-227.57142857142858,24.4,34.83
3,participant_16,-227.54761904761904,24.4,34.83
3,participant_16,-227.52380952380952,24.4,34.83
3,participant_16,-227.5,24.4,34.83
3,participant_16,-227.47619047619048,24.4,34.83
3,participant_16,-227.45238095238096,24.4,34.83
3,participant_16,-227.42857142857142,24.4,34.83
3,participant_16,-227.4047619047619,24.4,34.83
3,participant_16,-227.38095238095238,24.4,34.83
3,participant_16,-227.35714285714286,24.4,34.83
3,participant_16,-227.33333333333334,24.4,34.83
3,participant_16,-227.3095238095238,24.4,34.83
3,participant_16,-227.28571428571428,24.4,34.83
3,participant_16,-227.26190476190476,24.4,34.83
3,participant_16,-227.23809523809524,24.4,34.83
3,participant_16,-227.21428571428572,24.4,34.83
3,participant_16,-227.1904761904762,24.4,34.83
3,participant_16,-227.16666666666666,24.4,34.83
3,participant_16,-227.14285714285714,24.4,34.83
3,participant_16,-227.11904761904762,24.4,34.83
3,participant_16,-227.0952380952381,24.4,34.83
3,participant_16,-227.07142857142858,24.4,34.83
3,participant_16,-227.04761904761904,24.4,34.83
3,participant_16,-227.02380952380952,24.4,34.83
3,participant_16,-227.0,24.4,34.77
3,participant_16,-226.97619047619048,24.4,34.77
3,participant_16,-226.95238095238096,24.4,34.77
3,participant_16,-226.92857142857142,24.4,34.77
3,participant_16,-226.9047619047619,24.4,34.77
3,participant_16,-226.88095238095238,24.4,34.77
3,participant_16,-226.85714285714286,24.4,34.77
3,participant_16,-226.83333333333334,24.4,34.77
3,participant_16,-226.8095238095238,24.4,34.77
3,participant_16,-226.78571428571428,24.4,34.77
3,participant_16,-226.76190476190476,24.4,34.77
3,participant_16,-226.73809523809524,24.4,34.77
3,participant_16,-226.71428571428572,24.4,34.77
3,participant_16,-226.6904761904762,24.4,34.77
3,participant_16,-226.66666666666666,24.4,34.77
3,participant_16,-226.64285714285714,24.4,34.77
3,participant_16,-226.61904761904762,24.4,34.77
3,participant_16,-226.5952380952381,24.4,34.77
3,participant_16,-226.57142857142858,24.4,34.77
3,participant_16,-226.54761904761904,24.4,34.77
3,participant_16,-226.52380952380952,24.4,34.77
3,participant_16,-226.5,24.4,34.77
3,participant_16,-226.47619047619048,24.4,34.77
3,participant_16,-226.45238095238096,24.4,34.77
3,participant_16,-226.42857142857142,24.4,34.77
3,participant_16,-226.4047619047619,24.4,34.77
3,participant_16,-226.38095238095238,24.4,34.77
3,participant_16,-226.35714285714286,24.4,34.77
3,participant_16,-226.33333333333334,24.4,34.77
3,participant_16,-226.3095238095238,24.4,34.77
3,participant_16,-226.28571428571428,24.4,34.77
3,participant_16,-226.26190476190476,24.4,34.77
3,participant_16,-226.23809523809524,24.4,34.77
3,participant_16,-226.21428571428572,24.4,34.77
3,participant_16,-226.1904761904762,24.4,34.77
3,participant_16,-226.16666666666666,24.4,34.77
3,participant_16,-226.14285714285714,24.4,34.77
3,participant_16,-226.11904761904762,24.4,34.77
3,participant_16,-226.0952380952381,24.4,34.77
3,participant_16,-226.07142857142858,24.4,34.77
3,participant_16,-226.04761904761904,24.4,34.77
3,participant_16,-226.02380952380952,24.4,34.77
3,participant_16,-226.0,24.4,34.77
3,participant_16,-225.97619047619048,24.4,34.77
3,participant_16,-225.95238095238096,24.4,34.77
3,participant_16,-225.92857142857142,24.4,34.77
3,participant_16,-225.9047619047619,24.4,34.77
3,participant_16,-225.88095238095238,24.4,34.77
3,participant_16,-225.85714285714286,24.4,34.77
3,participant_16,-225.83333333333334,24.4,34.77
3,participant_16,-225.8095238095238,24.4,34.77
3,participant_16,-225.78571428571428,24.4,34.77
3,participant_16,-225.76190476190476,24.4,34.77
3,participant_16,-225.73809523809524,24.4,34.77
3,participant_16,-225.71428571428572,24.4,34.77
3,participant_16,-225.6904761904762,24.4,34.77
3,participant_16,-225.66666666666666,24.4,34.77
3,participant_16,-225.64285714285714,24.4,34.71
3,participant_16,-225.61904761904762,24.4,34.71
3,participant_16,-225.5952380952381,24.4,34.71
3,participant_16,-225.57142857142858,24.4,34.71
3,participant_16,-225.54761904761904,24.4,34.71
3,participant_16,-225.52380952380952,24.4,34.71
3,participant_16,-225.5,24.4,34.71
3,participant_16,-225.47619047619048,24.4,34.71
3,participant_16,-225.45238095238096,24.4,34.71
3,participant_16,-225.42857142857142,24.4,34.71
3,participant_16,-225.4047619047619,24.4,34.71
3,participant_16,-225.38095238095238,24.4,34.71
3,participant_16,-225.35714285714286,24.4,34.71
3,participant_16,-225.33333333333334,24.4,34.71
3,participant_16,-225.3095238095238,24.4,34.71
3,participant_16,-225.28571428571428,24.4,34.71
3,participant_16,-225.26190476190476,24.4,34.71
3,participant_16,-225.23809523809524,24.4,34.71
3,participant_16,-225.21428571428572,24.4,34.71
3,participant_16,-225.1904761904762,24.4,34.71
3,participant_16,-225.16666666666666,24.4,34.71
3,participant_16,-225.14285714285714,24.4,34.71
3,participant_16,-225.11904761904762,24.4,34.71
3,participant_16,-225.0952380952381,24.4,34.71
3,participant_16,-225.07142857142858,24.4,34.71
3,participant_16,-225.04761904761904,24.4,34.71
3,participant_16,-225.02380952380952,24.4,34.71
3,participant_16,-225.0,24.4,34.71
3,participant_16,-224.97619047619048,24.4,34.71
3,participant_16,-224.95238095238096,24.4,34.71
3,participant_16,-224.92857142857142,24.4,34.71
3,participant_16,-224.9047619047619,24.4,34.71
3,participant_16,-224.88095238095238,24.4,34.71
3,participant_16,-224.85714285714286,24.4,34.71
3,participant_16,-224.83333333333334,24.4,34.71
3,participant_16,-224.8095238095238,24.4,34.71
3,participant_16,-224.78571428571428,24.4,34.71
3,participant_16,-224.76190476190476,24.4,34.71
3,participant_16,-224.73809523809524,24.4,34.71
3,participant_16,-224.71428571428572,24.4,34.71
3,participant_16,-224.6904761904762,24.4,34.71
3,participant_16,-224.66666666666666,24.4,34.71
3,participant_16,-224.64285714285714,24.4,34.71
3,participant_16,-224.61904761904762,24.4,34.71
3,participant_16,-224.5952380952381,24.4,34.71
3,participant_16,-224.57142857142858,24.4,34.71
3,participant_16,-224.54761904761904,24.4,34.71
3,participant_16,-224.52380952380952,24.4,34.71
3,participant_16,-224.5,24.4,34.69
3,participant_16,-224.47619047619048,24.4,34.69
3,participant_16,-224.45238095238096,24.4,34.69
3,participant_16,-224.42857142857142,24.4,34.69
3,participant_16,-224.4047619047619,24.4,34.69
3,participant_16,-224.38095238095238,24.4,34.69
3,participant_16,-224.35714285714286,24.4,34.69
3,participant_16,-224.33333333333334,24.4,34.69
3,participant_16,-224.3095238095238,24.4,34.69
3,participant_16,-224.28571428571428,24.4,34.69
3,participant_16,-224.26190476190476,24.4,34.69
3,participant_16,-224.23809523809524,24.4,34.69
3,participant_16,-224.21428571428572,24.4,34.69
3,participant_16,-224.1904761904762,24.4,34.69
3,participant_16,-224.16666666666666,24.4,34.69
3,participant_16,-224.14285714285714,24.4,34.69
3,participant_16,-224.11904761904762,24.4,34.69
3,participant_16,-224.0952380952381,24.4,34.69
3,participant_16,-224.07142857142858,24.4,34.69
3,participant_16,-224.04761904761904,24.4,34.69
3,participant_16,-224.02380952380952,24.4,34.69
3,participant_16,-224.0,24.4,34.69
3,participant_16,-223.97619047619048,24.4,34.69
3,participant_16,-223.95238095238096,24.4,34.69
3,participant_16,-223.92857142857142,24.4,34.69
3,participant_16,-223.9047619047619,24.4,34.69
3,participant_16,-223.88095238095238,24.4,34.69
3,participant_16,-223.85714285714286,24.4,34.69
3,participant_16,-223.83333333333334,24.4,34.69
3,participant_16,-223.8095238095238,24.4,34.69
3,participant_16,-223.78571428571428,24.4,34.69
3,participant_16,-223.76190476190476,24.4,34.69
3,participant_16,-223.73809523809524,24.4,34.69
3,participant_16,-223.71428571428572,24.4,34.69
3,participant_16,-223.6904761904762,24.4,34.69
3,participant_16,-223.66666666666666,24.4,34.69
3,participant_16,-223.64285714285714,24.4,34.69
3,participant_16,-223.61904761904762,24.4,34.69
3,participant_16,-223.5952380952381,24.4,34.69
3,participant_16,-223.57142857142858,24.4,34.69
3,participant_16,-223.54761904761904,24.4,34.69
3,participant_16,-223.52380952380952,24.4,34.69
3,participant_16,-223.5,24.4,34.69
3,participant_16,-223.47619047619048,24.4,34.69
3,participant_16,-223.45238095238096,24.4,34.69
3,participant_16,-223.42857142857142,24.4,34.69
3,participant_16,-223.4047619047619,24.4,34.69
3,participant_16,-223.38095238095238,24.4,34.69
3,participant_16,-223.35714285714286,24.4,34.69
3,participant_16,-223.33333333333334,24.4,34.69
3,participant_16,-223.3095238095238,24.4,34.69
3,participant_16,-223.28571428571428,24.4,34.69
3,participant_16,-223.26190476190476,24.4,34.69
3,participant_16,-223.23809523809524,24.4,34.69
3,participant_16,-223.21428571428572,24.4,34.69
3,participant_16,-223.1904761904762,24.4,34.69
3,participant_16,-223.16666666666666,24.4,34.69
3,participant_16,-223.14285714285714,24.4,34.69
3,participant_16,-223.11904761904762,24.4,34.69
3,participant_16,-223.0952380952381,24.4,34.69
3,participant_16,-223.07142857142858,24.4,34.63
3,participant_16,-223.04761904761904,24.4,34.63
3,participant_16,-223.02380952380952,24.4,34.63
3,participant_16,-223.0,24.4,34.63
3,participant_16,-222.97619047619048,24.4,34.63
3,participant_16,-222.95238095238096,24.4,34.63
3,participant_16,-222.92857142857142,24.4,34.63
3,participant_16,-222.9047619047619,24.4,34.63
3,participant_16,-222.88095238095238,24.4,34.63
3,participant_16,-222.85714285714286,24.4,34.63
3,participant_16,-222.83333333333334,24.4,34.63
3,participant_16,-222.8095238095238,24.4,34.63
3,participant_16,-222.78571428571428,24.4,34.63
3,participant_16,-222.76190476190476,24.4,34.63
3,participant_16,-222.73809523809524,24.4,34.63
3,participant_16,-222.71428571428572,24.4,34.63
3,participant_16,-222.6904761904762,24.4,34.63
3,participant_16,-222.66666666666666,24.4,34.63
3,participant_16,-222.64285714285714,24.4,34.63
3,participant_16,-222.61904761904762,24.4,34.63
3,participant_16,-222.5952380952381,24.4,34.63
3,participant_16,-222.57142857142858,24.4,34.63
3,participant_16,-222.54761904761904,24.4,34.63
3,participant_16,-222.52380952380952,24.4,34.63
3,participant_16,-222.5,24.4,34.63
3,participant_16,-222.47619047619048,24.4,34.63
3,participant_16,-222.45238095238096,24.4,34.63
3,participant_16,-222.42857142857142,24.4,34.63
3,participant_16,-222.4047619047619,24.4,34.63
3,participant_16,-222.38095238095238,24.4,34.63
3,participant_16,-222.35714285714286,24.4,34.63
3,participant_16,-222.33333333333334,24.4,34.63
3,participant_16,-222.3095238095238,24.4,34.63
3,participant_16,-222.28571428571428,24.4,34.63
3,participant_16,-222.26190476190476,24.4,34.63
3,participant_16,-222.23809523809524,24.4,34.63
3,participant_16,-222.21428571428572,24.4,34.63
3,participant_16,-222.1904761904762,24.4,34.63
3,participant_16,-222.16666666666666,24.4,34.63
3,participant_16,-222.14285714285714,24.4,34.63
3,participant_16,-222.11904761904762,24.4,34.63
3,participant_16,-222.0952380952381,24.4,34.63
3,participant_16,-222.07142857142858,24.4,34.63
3,participant_16,-222.04761904761904,24.4,34.63
3,participant_16,-222.02380952380952,24.4,34.63
3,participant_16,-222.0,24.4,34.63
3,participant_16,-221.97619047619048,24.4,34.63
3,participant_16,-221.95238095238096,24.4,34.63
3,participant_16,-221.92857142857142,24.4,34.57
3,participant_16,-221.9047619047619,24.4,34.57
3,participant_16,-221.88095238095238,24.4,34.57
3,participant_16,-221.85714285714286,24.4,34.57
3,participant_16,-221.83333333333334,24.4,34.57
3,participant_16,-221.8095238095238,24.4,34.57
3,participant_16,-221.78571428571428,24.4,34.57
3,participant_16,-221.76190476190476,24.4,34.57
3,participant_16,-221.73809523809524,24.4,34.57
3,participant_16,-221.71428571428572,24.4,34.57
3,participant_16,-221.6904761904762,24.4,34.57
3,participant_16,-221.66666666666666,24.4,34.57
3,participant_16,-221.64285714285714,24.4,34.57
3,participant_16,-221.61904761904762,24.4,34.57
3,participant_16,-221.5952380952381,24.4,34.57
3,participant_16,-221.57142857142858,24.4,34.57
3,participant_16,-221.54761904761904,24.4,34.57
3,participant_16,-221.52380952380952,24.4,34.57
3,participant_16,-221.5,24.4,34.57
3,participant_16,-221.47619047619048,24.4,34.57
3,participant_16,-221.45238095238096,24.4,34.57
3,participant_16,-221.42857142857142,24.4,34.57
3,participant_16,-221.4047619047619,24.4,34.57
3,participant_16,-221.38095238095238,24.4,34.57
3,participant_16,-221.35714285714286,24.4,34.57
3,participant_16,-221.33333333333334,24.4,34.57
3,participant_16,-221.3095238095238,24.4,34.57
3,participant_16,-221.28571428571428,24.4,34.57
3,participant_16,-221.26190476190476,24.4,34.57
3,participant_16,-221.23809523809524,24.4,34.57
3,participant_16,-221.21428571428572,24.4,34.57
3,participant_16,-221.1904761904762,24.4,34.57
3,participant_16,-221.16666666666666,24.4,34.57
3,participant_16,-221.14285714285714,24.4,34.57
3,participant_16,-221.11904761904762,24.4,34.57
3,participant_16,-221.0952380952381,24.4,34.57
3,participant_16,-221.07142857142858,24.4,34.57
3,participant_16,-221.04761904761904,24.4,34.57
3,participant_16,-221.02380952380952,24.4,34.57
3,participant_16,-221.0,24.4,34.57
3,participant_16,-220.97619047619048,24.4,34.57
3,participant_16,-220.95238095238096,24.4,34.57
3,participant_16,-220.92857142857142,24.4,34.57
3,participant_16,-220.9047619047619,24.4,34.57
3,participant_16,-220.88095238095238,24.4,34.57
3,participant_16,-220.85714285714286,24.4,34.57
3,participant_16,-220.83333333333334,24.4,34.57
3,participant_16,-220.8095238095238,24.4,34.57
3,participant_16,-220.78571428571428,24.4,34.57
3,participant_16,-220.76190476190476,24.4,34.57
3,participant_16,-220.73809523809524,24.4,34.57
3,participant_16,-220.71428571428572,24.4,34.57
3,participant_16,-220.6904761904762,24.4,34.57
3,participant_16,-220.66666666666666,24.4,34.57
3,participant_16,-220.64285714285714,24.4,34.55
3,participant_16,-220.61904761904762,24.4,34.55
3,participant_16,-220.5952380952381,24.4,34.55
3,participant_16,-220.57142857142858,24.4,34.55
3,participant_16,-220.54761904761904,24.4,34.55
3,participant_16,-220.52380952380952,24.4,34.55
3,participant_16,-220.5,24.4,34.55
3,participant_16,-220.47619047619048,24.4,34.55
3,participant_16,-220.45238095238096,24.4,34.55
3,participant_16,-220.42857142857142,24.4,34.55
3,participant_16,-220.4047619047619,24.4,34.55
3,participant_16,-220.38095238095238,24.4,34.55
3,participant_16,-220.35714285714286,24.4,34.55
3,participant_16,-220.33333333333334,24.4,34.55
3,participant_16,-220.3095238095238,24.4,34.55
3,participant_16,-220.28571428571428,24.4,34.55
3,participant_16,-220.26190476190476,24.4,34.55
3,participant_16,-220.23809523809524,24.4,34.55
3,participant_16,-220.21428571428572,24.4,34.55
3,participant_16,-220.1904761904762,24.4,34.55
3,participant_16,-220.16666666666666,24.4,34.55
3,participant_16,-220.14285714285714,24.4,34.55
3,participant_16,-220.11904761904762,24.4,34.55
3,participant_16,-220.0952380952381,24.4,34.55
3,participant_16,-220.07142857142858,24.4,34.55
3,participant_16,-220.04761904761904,24.4,34.55
3,participant_16,-220.02380952380952,24.4,34.55
3,participant_16,-220.0,24.4,34.55
3,participant_16,-219.97619047619048,24.4,34.55
3,participant_16,-219.95238095238096,24.4,34.55
3,participant_16,-219.92857142857142,24.4,34.55
3,participant_16,-219.9047619047619,24.4,34.55
3,participant_16,-219.88095238095238,24.4,34.55
3,participant_16,-219.85714285714286,24.4,34.55
3,participant_16,-219.83333333333334,24.4,34.55
3,participant_16,-219.8095238095238,24.4,34.55
3,participant_16,-219.78571428571428,24.4,34.55
3,participant_16,-219.76190476190476,24.4,34.55
3,participant_16,-219.73809523809524,24.4,34.55
3,participant_16,-219.71428571428572,24.4,34.55
3,participant_16,-219.6904761904762,24.4,34.55
3,participant_16,-219.66666666666666,24.4,34.55
3,participant_16,-219.64285714285714,24.4,34.55
3,participant_16,-219.61904761904762,24.4,34.55
3,participant_16,-219.5952380952381,24.4,34.55
3,participant_16,-219.57142857142858,24.4,34.55
3,participant_16,-219.54761904761904,24.4,34.55
3,participant_16,-219.52380952380952,24.4,34.55
3,participant_16,-219.5,24.4,34.55
3,participant_16,-219.47619047619048,24.4,34.55
3,participant_16,-219.45238095238096,24.4,34.55
3,participant_16,-219.42857142857142,24.4,34.55
3,participant_16,-219.4047619047619,24.4,34.55
3,participant_16,-219.38095238095238,24.4,34.55
3,participant_16,-219.35714285714286,24.4,34.55
3,participant_16,-219.33333333333334,24.4,34.55
3,participant_16,-219.3095238095238,24.4,34.55
3,participant_16,-219.28571428571428,24.4,34.51
3,participant_16,-219.26190476190476,24.4,34.51
3,participant_16,-219.23809523809524,24.4,34.51
3,participant_16,-219.21428571428572,24.4,34.51
3,participant_16,-219.1904761904762,24.4,34.51
3,participant_16,-219.16666666666666,24.4,34.51
3,participant_16,-219.14285714285714,24.4,34.51
3,participant_16,-219.11904761904762,24.4,34.51
3,participant_16,-219.0952380952381,24.4,34.51
3,participant_16,-219.07142857142858,24.4,34.51
3,participant_16,-219.04761904761904,24.4,34.51
3,participant_16,-219.02380952380952,24.4,34.51
3,participant_16,-219.0,24.4,34.51
3,participant_16,-218.97619047619048,24.4,34.51
3,participant_16,-218.95238095238096,24.4,34.51
3,participant_16,-218.92857142857142,24.4,34.51
3,participant_16,-218.9047619047619,24.4,34.51
3,participant_16,-218.88095238095238,24.4,34.51
3,participant_16,-218.85714285714286,24.4,34.51
3,participant_16,-218.83333333333334,24.4,34.51
3,participant_16,-218.8095238095238,24.4,34.51
3,participant_16,-218.78571428571428,24.4,34.51
3,participant_16,-218.76190476190476,24.4,34.51
3,participant_16,-218.73809523809524,24.4,34.51
3,participant_16,-218.71428571428572,24.4,34.51
3,participant_16,-218.6904761904762,24.4,34.51
3,participant_16,-218.66666666666666,24.4,34.51
3,participant_16,-218.64285714285714,24.4,34.51
3,participant_16,-218.61904761904762,24.4,34.51
3,participant_16,-218.5952380952381,24.4,34.51
3,participant_16,-218.57142857142858,24.4,34.51
3,participant_16,-218.54761904761904,24.4,34.51
3,participant_16,-218.52380952380952,24.4,34.51
3,participant_16,-218.5,24.4,34.51
3,participant_16,-218.47619047619048,24.4,34.51
3,participant_16,-218.45238095238096,24.4,34.51
3,participant_16,-218.42857142857142,24.4,34.51
3,participant_16,-218.4047619047619,24.4,34.51
3,participant_16,-218.38095238095238,24.4,34.51
3,participant_16,-218.35714285714286,24.4,34.51
3,participant_16,-218.33333333333334,24.4,34.51
3,participant_16,-218.3095238095238,24.4,34.51
3,participant_16,-218.28571428571428,24.4,34.51
3,participant_16,-218.26190476190476,24.4,34.51
3,participant_16,-218.23809523809524,24.4,34.51
3,participant_16,-218.21428571428572,24.4,34.51
3,participant_16,-218.1904761904762,24.4,34.51
3,participant_16,-218.16666666666666,24.4,34.51
3,participant_16,-218.14285714285714,24.4,34.51
3,participant_16,-218.11904761904762,24.4,34.51
3,participant_16,-218.0952380952381,24.4,34.51
3,participant_16,-218.07142857142858,24.4,34.51
3,participant_16,-218.04761904761904,24.4,34.51
3,participant_16,-218.02380952380952,24.4,34.51
3,participant_16,-218.0,24.4,34.51
3,participant_16,-217.97619047619048,24.4,34.51
3,participant_16,-217.95238095238096,24.4,34.51
3,participant_16,-217.92857142857142,24.4,34.51
3,participant_16,-217.9047619047619,24.4,34.51
3,participant_16,-217.88095238095238,24.4,34.51
3,participant_16,-217.85714285714286,24.4,34.51
3,participant_16,-217.83333333333334,24.4,34.51
3,participant_16,-217.8095238095238,24.4,34.51
3,participant_16,-217.78571428571428,24.4,34.51
3,participant_16,-217.76190476190476,24.4,34.51
3,participant_16,-217.73809523809524,24.4,34.51
3,participant_16,-217.71428571428572,24.4,34.51
3,participant_16,-217.6904761904762,24.4,34.51
3,participant_16,-217.66666666666666,24.4,34.43
3,participant_16,-217.64285714285714,24.4,34.43
3,participant_16,-217.61904761904762,24.4,34.43
3,participant_16,-217.5952380952381,24.4,34.43
3,participant_16,-217.57142857142858,24.4,34.43
3,participant_16,-217.54761904761904,24.4,34.43
3,participant_16,-217.52380952380952,24.4,34.43
3,participant_16,-217.5,24.4,34.43
3,participant_16,-217.47619047619048,24.4,34.43
3,participant_16,-217.45238095238096,24.4,34.43
3,participant_16,-217.42857142857142,24.4,34.43
3,participant_16,-217.4047619047619,24.4,34.43
3,participant_16,-217.38095238095238,24.4,34.43
3,participant_16,-217.35714285714286,24.4,34.43
3,participant_16,-217.33333333333334,24.4,34.43
3,participant_16,-217.3095238095238,24.4,34.43
3,participant_16,-217.28571428571428,24.4,34.43
3,participant_16,-217.26190476190476,24.4,34.43
3,participant_16,-217.23809523809524,24.4,34.43
3,participant_16,-217.21428571428572,24.4,34.43
3,participant_16,-217.1904761904762,24.4,34.43
3,participant_16,-217.16666666666666,24.4,34.43
3,participant_16,-217.14285714285714,24.4,34.43
3,participant_16,-217.11904761904762,24.4,34.43
3,participant_16,-217.0952380952381,24.4,34.43
3,participant_16,-217.07142857142858,24.4,34.43
3,participant_16,-217.04761904761904,24.3,34.43
3,participant_16,-217.02380952380952,24.3,34.43
3,participant_16,-217.0,24.3,34.43
3,participant_16,-216.97619047619048,24.3,34.43
3,participant_16,-216.95238095238096,24.3,34.43
3,participant_16,-216.92857142857142,24.3,34.43
3,participant_16,-216.9047619047619,24.3,34.43
3,participant_16,-216.88095238095238,24.3,34.43
3,participant_16,-216.85714285714286,24.3,34.43
3,participant_16,-216.83333333333334,24.3,34.43
3,participant_16,-216.8095238095238,24.3,34.43
3,participant_16,-216.78571428571428,24.3,34.43
3,participant_16,-216.76190476190476,24.3,34.43
3,participant_16,-216.73809523809524,24.3,34.43
3,participant_16,-216.71428571428572,24.3,34.43
3,participant_16,-216.6904761904762,24.3,34.43
3,participant_16,-216.66666666666666,24.3,34.43
3,participant_16,-216.64285714285714,24.3,34.43
3,participant_16,-216.61904761904762,24.3,34.43
3,participant_16,-216.5952380952381,24.3,34.43
3,participant_16,-216.57142857142858,24.3,34.43
3,participant_16,-216.54761904761904,24.3,34.43
3,participant_16,-216.52380952380952,24.3,34.43
3,participant_16,-216.5,24.3,34.43
3,participant_16,-216.47619047619048,24.3,34.43
3,participant_16,-216.45238095238096,24.3,34.43
3,participant_16,-216.42857142857142,24.3,34.43
3,participant_16,-216.4047619047619,24.3,34.43
3,participant_16,-216.38095238095238,24.3,34.43
3,participant_16,-216.35714285714286,24.3,34.43
3,participant_16,-216.33333333333334,24.3,34.43
3,participant_16,-216.3095238095238,24.3,34.43
3,participant_16,-216.28571428571428,24.3,34.43
3,participant_16,-216.26190476190476,24.3,34.43
3,participant_16,-216.23809523809524,24.3,34.41
3,participant_16,-216.21428571428572,24.3,34.41
3,participant_16,-216.1904761904762,24.3,34.41
3,participant_16,-216.16666666666666,24.3,34.41
3,participant_16,-216.14285714285714,24.3,34.41
3,participant_16,-216.11904761904762,24.3,34.41
3,participant_16,-216.0952380952381,24.3,34.41
3,participant_16,-216.07142857142858,24.3,34.41
3,participant_16,-216.04761904761904,24.3,34.41
3,participant_16,-216.02380952380952,24.3,34.41
3,participant_16,-216.0,24.3,34.41
3,participant_16,-215.97619047619048,24.3,34.41
3,participant_16,-215.95238095238096,24.3,34.41
3,participant_16,-215.92857142857142,24.3,34.41
3,participant_16,-215.9047619047619,24.3,34.41
3,participant_16,-215.88095238095238,24.3,34.41
3,participant_16,-215.85714285714286,24.3,34.41
3,participant_16,-215.83333333333334,24.3,34.41
3,participant_16,-215.8095238095238,24.3,34.41
3,participant_16,-215.78571428571428,24.3,34.41
3,participant_16,-215.76190476190476,24.3,34.41
3,participant_16,-215.73809523809524,24.3,34.41
3,participant_16,-215.71428571428572,24.3,34.41
3,participant_16,-215.6904761904762,24.3,34.41
3,participant_16,-215.66666666666666,24.3,34.41
3,participant_16,-215.64285714285714,24.3,34.41
