transition_id,participant_id,seconds_to_onset,Ambient_Temperature,Wrist_Skin_Temperature
1,participant_2,-3.0238095238095237,22.8,34.19
1,participant_2,-3.0,22.8,34.19
1,participant_2,-2.9761904761904763,22.8,34.19
1,participant_2,-2.9523809523809526,22.8,34.19
1,participant_2,-2.9285714285714284,22.8,34.19
1,participant_2,-2.9047619047619047,22.8,34.19
1,participant_2,-2.880952380952381,22.8,34.19
1,participant_2,-2.857142857142857,22.8,34.19
1,participant_2,-2.8333333333333335,22.8,34.19
1,participant_2,-2.8095238095238093,22.8,34.19
1,participant_2,-2.7857142857142856,22.8,34.19
1,participant_2,-2.761904761904762,22.8,34.19
1,participant_2,-2.738095238095238,22.8,34.19
1,participant_2,-2.7142857142857144,22.8,34.19
1,participant_2,-2.6904761904761907,22.8,34.19
1,participant_2,-2.6666666666666665,22.8,34.19
1,participant_2,-2.642857142857143,22.8,34.19
1,participant_2,-2.619047619047619,22.8,34.19
1,participant_2,-2.5952380952380953,22.8,34.19
1,participant_2,-2.5714285714285716,22.8,34.17
1,participant_2,-2.5476190476190474,22.8,34.17
1,participant_2,-2.5238095238095237,22.8,34.17
1,participant_2,-2.5,22.8,34.17
1,participant_2,-2.4761904761904763,22.8,34.17
1,participant_2,-2.4523809523809526,22.8,34.17
1,participant_2,-2.4285714285714284,22.8,34.17
1,participant_2,-2.4047619047619047,22.8,34.17
1,participant_2,-2.380952380952381,22.8,34.17
1,participant_2,-2.357142857142857,22.8,34.17
1,participant_2,-2.3333333333333335,22.8,34.17
1,participant_2,-2.3095238095238093,22.8,34.17
1,participant_2,-2.2857142857142856,22.8,34.17
1,participant_2,-2.261904761904762,22.8,34.17
1,participant_2,-2.238095238095238,22.8,34.17
1,participant_2,-2.2142857142857144,22.8,34.17
1,participant_2,-2.1904761904761907,22.8,34.17
1,participant_2,-2.1666666666666665,22.8,34.17
1,participant_2,-2.142857142857143,22.8,34.17
1,participant_2,-2.119047619047619,22.8,34.17
1,participant_2,-2.0952380952380953,22.8,34.17
1,participant_2,-2.0714285714285716,22.8,34.17
1,participant_2,-2.0476190476190474,22.8,34.17
1,participant_2,-2.0238095238095237,22.8,34.17
1,participant_2,-2.0,22.8,34.17
1,participant_2,-1.9761904761904763,22.8,34.17
1,participant_2,-1.9523809523809523,22.8,34.17
1,participant_2,-1.9285714285714286,22.8,34.17
1,participant_2,-1.9047619047619047,22.8,34.17
1,participant_2,-1.880952380952381,22.8,34.17
1,participant_2,-1.8571428571428572,22.8,34.17
1,participant_2,-1.8333333333333333,22.8,34.17
1,participant_2,-1.8095238095238095,22.8,34.17
1,participant_2,-1.7857142857142858,22.8,34.17
1,participant_2,-1.7619047619047619,22.8,34.17
1,participant_2,-1.7380952380952381,22.8,34.17
1,participant_2,-1.7142857142857142,22.8,34.17
1,participant_2,-1.6904761904761905,22.8,34.17
1,participant_2,-1.6666666666666667,22.8,34.17
1,participant_2,-1.6428571428571428,22.8,34.17
1,participant_2,-1.619047619047619,22.8,34.17
1,participant_2,-1.5952380952380953,22.8,34.17
1,participant_2,-1.5714285714285714,22.8,34.17
1,participant_2,-1.5476190476190477,22.8,34.17
1,participant_2,-1.5238095238095237,22.8,34.17
1,participant_2,-1.5,22.8,34.17
1,participant_2,-1.4761904761904763,22.8,34.17
1,participant_2,-1.4523809523809523,22.8,34.17
1,participant_2,-1.4285714285714286,22.8,34.17
1,participant_2,-1.4047619047619047,22.8,34.17
1,participant_2,-1.380952380952381,22.8,34.17
1,participant_2,-1.3571428571428572,22.8,34.17
1,participant_2,-1.3333333333333333,22.8,34.17
1,participant_2,-1.3095238095238095,22.8,34.17
1,participant_2,-1.2857142857142858,22.8,34.17
1,participant_2,-1.2619047619047619,22.8,34.17
1,participant_2,-1.2380952380952381,22.8,34.17
1,participant_2,-1.2142857142857142,22.8,34.17
1,participant_2,-1.1904761904761905,22.8,34.17
1,participant_2,-1.1666666666666667,22.8,34.17
1,participant_2,-1.1428571428571428,22.8,34.17
1,participant_2,-1.119047619047619,22.8,34.17
1,participant_2,-1.0952380952380953,22.8,34.17
1,participant_2,-1.0714285714285714,22.8,34.17
1,participant_2,-1.0476190476190477,22.8,34.17
1,participant_2,-1.0238095238095237,22.8,34.17
1,participant_2,-1.0,22.8,34.17
1,participant_2,-0.9761904761904762,22.8,34.17
1,participant_2,-0.9523809523809523,22.8,34.17
1,participant_2,-0.9285714285714286,22.8,34.17
1,participant_2,-0.9047619047619048,22.8,34.17
1,participant_2,-0.8809523809523809,22.8,34.17
1,participant_2,-0.8571428571428571,22.8,34.17
1,participant_2,-0.8333333333333334,22.8,34.17
1,participant_2,-0.8095238095238095,22.8,34.17
1,participant_2,-0.7857142857142857,22.8,34.17
1,participant_2,-0.7619047619047619,22.8,34.17
1,participant_2,-0.7380952380952381,22.8,34.17
1,participant_2,-0.7142857142857143,22.8,34.17
1,participant_2,-0.6904761904761905,22.8,34.17
1,participant_2,-0.6666666666666666,22.8,34.17
1,participant_2,-0.6428571428571429,22.8,34.17
1,participant_2,-0.6190476190476191,22.8,34.17
1,participant_2,-0.5952380952380952,22.8,34.17
1,participant_2,-0.5714285714285714,22.8,34.17
1,participant_2,-0.5476190476190477,22.8,34.17
1,participant_2,-0.5238095238095238,22.8,34.17
1,participant_2,-0.5,22.8,34.17
1,participant_2,-0.47619047619047616,22.8,34.17
1,participant_2,-0.4523809523809524,22.8,34.17
1,participant_2,-0.42857142857142855,22.8,34.17
1,participant_2,-0.40476190476190477,22.8,34.17
1,participant_2,-0.38095238095238093,22.8,34.17
1,participant_2,-0.35714285714285715,22.8,34.17
1,participant_2,-0.3333333333333333,22.8,34.17
1,participant_2,-0.30952380952380953,22.8,34.17
1,participant_2,-0.2857142857142857,22.8,34.17
1,participant_2,-0.2619047619047619,22.8,34.17
1,participant_2,-0.23809523809523808,22.8,34.17
1,participant_2,-0.21428571428571427,22.8,34.17
1,participant_2,-0.19047619047619047,22.8,34.15
1,participant_2,-0.16666666666666666,22.8,34.15
1,participant_2,-0.14285714285714285,22.8,34.15
1,participant_2,-0.11904761904761904,22.8,34.15
1,participant_2,-0.09523809523809523,22.8,34.15
1,participant_2,-0.07142857142857142,22.8,34.15
1,participant_2,-0.047619047619047616,22.8,34.15
1,participant_2,-0.023809523809523808,22.8,34.15
1,participant_2,0.0,22.8,34.15
2,participant_11,-59.976190476190474,21.1,33.21
2,participant_11,-59.95238095238095,21.1,33.19
2,participant_11,-59.92857142857143,21.1,33.19
2,participant_11,-59.904761904761905,21.1,33.19
2,participant_11,-59.88095238095238,21.1,33.19
2,participant_11,-59.857142857142854,21.1,33.19
2,participant_11,-59.833333333333336,21.1,33.19
2,participant_11,-59.80952380952381,21.1,33.19
2,participant_11,-59.785714285714285,21.1,33.19
2,participant_11,-59.76190476190476,21.1,33.19
2,participant_11,-59.73809523809524,21.1,33.19
2,participant_11,-59.714285714285715,21.1,33.19
2,participant_11,-59.69047619047619,21.1,33.19
2,participant_11,-59.666666666666664,21.1,33.19
2,participant_11,-59.642857142857146,21.1,33.19
2,participant_11,-59.61904761904762,21.1,33.19
2,participant_11,-59.595238095238095,21.1,33.19
2,participant_11,-59.57142857142857,21.1,33.19
2,participant_11,-59.54761904761905,21.1,33.19
2,participant_11,-59.523809523809526,21.1,33.19
2,participant_11,-59.5,21.1,33.19
2,participant_11,-59.476190476190474,21.1,33.19
2,participant_11,-59.45238095238095,21.1,33.19
2,participant_11,-59.42857142857143,21.1,33.19
2,participant_11,-59.404761904761905,21.1,33.19
2,participant_11,-59.38095238095238,21.1,33.19
2,participant_11,-59.357142857142854,21.1,33.19
2,participant_11,-59.333333333333336,21.1,33.19
2,participant_11,-59.30952380952381,21.1,33.19
2,participant_11,-59.285714285714285,21.1,33.19
2,participant_11,-59.26190476190476,21.1,33.19
2,participant_11,-59.23809523809524,21.1,33.19
2,participant_11,-59.214285714285715,21.1,33.19
2,participant_11,-59.19047619047619,21.1,33.19
2,participant_11,-59.166666666666664,21.1,33.19
2,participant_11,-59.142857142857146,21.1,33.19
2,participant_11,-59.11904761904762,21.1,33.19
2,participant_11,-59.095238095238095,21.1,33.19
2,participant_11,-59.07142857142857,21.1,33.19
2,participant_11,-59.04761904761905,21.1,33.19
2,participant_11,-59.023809523809526,21.1,33.19
2,participant_11,-59.0,21.1,33.19
2,participant_11,-58.976190476190474,21.1,33.19
2,participant_11,-58.95238095238095,21.1,33.19
2,participant_11,-58.92857142857143,21.1,33.19
2,participant_11,-58.904761904761905,21.1,33.19
2,participant_11,-58.88095238095238,21.1,33.19
2,participant_11,-58.857142857142854,21.1,33.19
2,participant_11,-58.833333333333336,21.1,33.19
2,participant_11,-58.80952380952381,21.1,33.19
2,participant_11,-58.785714285714285,21.1,33.19
2,participant_11,-58.76190476190476,21.1,33.19
2,participant_11,-58.73809523809524,21.1,33.19
2,participant_11,-58.714285714285715,21.1,33.19
2,participant_11,-58.69047619047619,21.1,33.19
2,participant_11,-58.666666666666664,21.1,33.19
2,participant_11,-58.642857142857146,21.1,33.19
2,participant_11,-58.61904761904762,21.1,33.19
2,participant_11,-58.595238095238095,21.1,33.19
2,participant_11,-58.57142857142857,21.1,33.19
2,participant_11,-58.54761904761905,21.1,33.19
2,participant_11,-58.523809523809526,21.1,33.19
2,participant_11,-58.5,21.1,33.19
2,participant_11,-58.476190476190474,21.1,33.19
2,participant_11,-58.45238095238095,21.1,33.19
2,participant_11,-58.42857142857143,21.1,33.21
2,participant_11,-58.404761904761905,21.1,33.21
2,participant_11,-58.38095238095238,21.1,33.21
2,participant_11,-58.357142857142854,21.1,33.21
2,participant_11,-58.333333333333336,21.1,33.21
2,participant_11,-58.30952380952381,21.1,33.21
2,participant_11,-58.285714285714285,21.1,33.21
2,participant_11,-58.26190476190476,21.1,33.21
2,participant_11,-58.23809523809524,21.1,33.21
2,participant_11,-58.214285714285715,21.1,33.21
2,participant_11,-58.19047619047619,21.1,33.21
2,participant_11,-58.166666666666664,21.1,33.21
2,participant_11,-58.142857142857146,21.1,33.21
2,participant_11,-58.11904761904762,21.1,33.21
2,participant_11,-58.095238095238095,21.1,33.21
2,participant_11,-58.07142857142857,21.1,33.21
2,participant_11,-58.04761904761905,21.1,33.21
2,participant_11,-58.023809523809526,21.1,33.21
2,participant_11,-58.0,21.1,33.21
2,participant_11,-57.976190476190474,21.1,33.21
2,participant_11,-57.95238095238095,21.1,33.21
2,participant_11,-57.92857142857143,21.1,33.21
2,participant_11,-57.904761904761905,21.1,33.21
2,participant_11,-57.88095238095238,21.1,33.21
2,participant_11,-57.857142857142854,21.1,33.21
2,participant_11,-57.833333333333336,21.1,33.21
2,participant_11,-57.80952380952381,21.1,33.21
2,participant_11,-57.785714285714285,21.1,33.21
2,participant_11,-57.76190476190476,21.1,33.21
2,participant_11,-57.73809523809524,21.1,33.21
2,participant_11,-57.714285714285715,21.1,33.21
2,participant_11,-57.69047619047619,21.1,33.21
2,participant_11,-57.666666666666664,21.1,33.21
2,participant_11,-57.642857142857146,21.1,33.21
2,participant_11,-57.61904761904762,21.1,33.21
2,participant_11,-57.595238095238095,21.1,33.21
2,participant_11,-57.57142857142857,21.1,33.21
2,participant_11,-57.54761904761905,21.1,33.21
2,participant_11,-57.523809523809526,21.1,33.21
2,participant_11,-57.5,21.1,33.21
2,participant_11,-57.476190476190474,21.1,33.21
2,participant_11,-57.45238095238095,21.1,33.21
2,participant_11,-57.42857142857143,21.1,33.21
2,participant_11,-57.404761904761905,21.1,33.21
2,participant_11,-57.38095238095238,21.1,33.21
2,participant_11,-57.357142857142854,21.1,33.21
2,participant_11,-57.333333333333336,21.1,33.21
2,participant_11,-57.30952380952381,21.1,33.21
2,participant_11,-57.285714285714285,21.1,33.21
2,participant_11,-57.26190476190476,21.1,33.21
2,participant_11,-57.23809523809524,21.1,33.21
2,participant_11,-57.214285714285715,21.1,33.21
2,participant_11,-57.19047619047619,21.1,33.21
2,participant_11,-57.166666666666664,21.1,33.21
2,participant_11,-57.142857142857146,21.1,33.21
2,participant_11,-57.11904761904762,21.1,33.21
2,participant_11,-57.095238095238095,21.1,33.21
2,participant_11,-57.07142857142857,21.1,33.21
2,participant_11,-57.04761904761905,21.1,33.21
2,participant_11,-57.023809523809526,21.1,33.21
2,participant_11,-57.0,21.1,33.21
2,participant_11,-56.976190476190474,21.1,33.21
2,participant_11,-56.95238095238095,21.1,33.21
2,participant_11,-56.92857142857143,21.1,33.21
2,participant_11,-56.904761904761905,21.1,33.21
2,participant_11,-56.88095238095238,21.1,33.21
2,participant_11,-56.857142857142854,21.1,33.21
2,participant_11,-56.833333333333336,21.1,33.21
2,participant_11,-56.80952380952381,21.1,33.21
2,participant_11,-56.785714285714285,21.1,33.21
2,participant_11,-56.76190476190476,21.1,33.21
2,participant_11,-56.73809523809524,21.1,33.21
2,participant_11,-56.714285714285715,21.1,33.21
2,participant_11,-56.69047619047619,21.1,33.21
2,participant_11,-56.666666666666664,21.1,33.21
2,participant_11,-56.642857142857146,21.1,33.21
2,participant_11,-56.61904761904762,21.1,33.21
2,participant_11,-56.595238095238095,21.1,33.21
2,participant_11,-56.57142857142857,21.1,33.21
2,participant_11,-56.54761904761905,21.1,33.21
2,participant_11,-56.523809523809526,21.1,33.21
2,participant_11,-56.5,21.1,33.21
2,participant_11,-56.476190476190474,21.1,33.21
2,participant_11,-56.45238095238095,21.1,33.21
2,participant_11,-56.42857142857143,21.1,33.21
2,participant_11,-56.404761904761905,21.1,33.21
2,participant_11,-56.38095238095238,21.1,33.21
2,participant_11,-56.357142857142854,21.1,33.21
2,participant_11,-56.333333333333336,21.1,33.21
2,participant_11,-56.30952380952381,21.1,33.21
2,participant_11,-56.285714285714285,21.1,33.21
2,participant_11,-56.26190476190476,21.1,33.21
2,participant_11,-56.23809523809524,21.1,33.21
2,participant_11,-56.214285714285715,21.1,33.21
2,participant_11,-56.19047619047619,21.1,33.21
2,participant_11,-56.166666666666664,21.1,33.21
2,participant_11,-56.142857142857146,21.1,33.21
2,participant_11,-56.11904761904762,21.1,33.21
2,participant_11,-56.095238095238095,21.1,33.21
2,participant_11,-56.07142857142857,21.1,33.21
2,participant_11,-56.04761904761905,21.1,33.23
2,participant_11,-56.023809523809526,21.1,33.23
2,participant_11,-56.0,21.1,33.23
2,participant_11,-55.976190476190474,21.1,33.23
2,participant_11,-55.95238095238095,21.1,33.23
2,participant_11,-55.92857142857143,21.1,33.23
2,participant_11,-55.904761904761905,21.1,33.23
2,participant_11,-55.88095238095238,21.1,33.23
2,participant_11,-55.857142857142854,21.1,33.23
2,participant_11,-55.833333333333336,21.1,33.23
2,participant_11,-55.80952380952381,21.1,33.23
2,participant_11,-55.785714285714285,21.1,33.23
2,participant_11,-55.76190476190476,21.1,33.23
2,participant_11,-55.73809523809524,21.1,33.23
2,participant_11,-55.714285714285715,21.1,33.23
2,participant_11,-55.69047619047619,21.1,33.23
2,participant_11,-55.666666666666664,21.1,33.23
2,participant_11,-55.642857142857146,21.1,33.23
2,participant_11,-55.61904761904762,21.1,33.23
2,participant_11,-55.595238095238095,21.1,33.23
2,participant_11,-55.57142857142857,21.1,33.23
2,participant_11,-55.54761904761905,21.1,33.23
2,participant_11,-55.523809523809526,21.1,33.23
2,participant_11,-55.5,21.1,33.23
2,participant_11,-55.476190476190474,21.1,33.23
2,participant_11,-55.45238095238095,21.1,33.23
2,participant_11,-55.42857142857143,21.1,33.23
2,participant_11,-55.404761904761905,21.1,33.23
2,participant_11,-55.38095238095238,21.1,33.23
2,participant_11,-55.357142857142854,21.1,33.23
2,participant_11,-55.333333333333336,21.1,33.23
2,participant_11,-55.30952380952381,21.1,33.23
2,participant_11,-55.285714285714285,21.1,33.23
2,participant_11,-55.26190476190476,21.1,33.23
2,participant_11,-55.23809523809524,21.1,33.23
2,participant_11,-55.214285714285715,21.1,33.23
2,participant_11,-55.19047619047619,21.1,33.23
2,participant_11,-55.166666666666664,21.1,33.23
2,participant_11,-55.142857142857146,21.1,33.23
2,participant_11,-55.11904761904762,21.1,33.23
2,participant_11,-55.095238095238095,21.1,33.23
2,participant_11,-55.07142857142857,21.1,33.23
2,participant_11,-55.04761904761905,21.1,33.23
2,participant_11,-55.023809523809526,21.1,33.23
2,participant_11,-55.0,21.1,33.23
2,participant_11,-54.976190476190474,21.1,33.23
2,participant_11,-54.95238095238095,21.1,33.23
2,participant_11,-54.92857142857143,21.1,33.23
2,participant_11,-54.904761904761905,21.1,33.23
2,participant_11,-54.88095238095238,21.1,33.23
2,participant_11,-54.857142857142854,21.1,33.23
2,participant_11,-54.833333333333336,21.1,33.23
2,participant_11,-54.80952380952381,21.1,33.23
2,participant_11,-54.785714285714285,21.1,33.23
2,participant_11,-54.76190476190476,21.1,33.23
2,participant_11,-54.73809523809524,21.1,33.23
2,participant_11,-54.714285714285715,21.1,33.23
2,participant_11,-54.69047619047619,21.1,33.23
2,participant_11,-54.666666666666664,21.1,33.23
2,participant_11,-54.642857142857146,21.1,33.23
2,participant_11,-54.61904761904762,21.1,33.23
2,participant_11,-54.595238095238095,21.1,33.23
2,participant_11,-54.57142857142857,21.1,33.23
2,participant_11,-54.54761904761905,21.1,33.23
2,participant_11,-54.523809523809526,21.1,33.23
2,participant_11,-54.5,21.1,33.23
2,participant_11,-54.476190476190474,21.1,33.23
2,participant_11,-54.45238095238095,21.1,33.23
2,participant_11,-54.42857142857143,21.1,33.23
2,participant_11,-54.404761904761905,21.1,33.23
2,participant_11,-54.38095238095238,21.1,33.23
2,participant_11,-54.357142857142854,21.1,33.23
2,participant_11,-54.333333333333336,21.1,33.23
2,participant_11,-54.30952380952381,21.1,33.23
2,participant_11,-54.285714285714285,21.1,33.23
2,participant_11,-54.26190476190476,21.1,33.23
2,participant_11,-54.23809523809524,21.1,33.23
2,participant_11,-54.214285714285715,21.1,33.23
2,participant_11,-54.19047619047619,21.1,33.23
2,participant_11,-54.166666666666664,21.1,33.23
2,participant_11,-54.142857142857146,21.1,33.23
2,participant_11,-54.11904761904762,21.1,33.23
2,participant_11,-54.095238095238095,21.1,33.23
2,participant_11,-54.07142857142857,21.1,33.23
2,participant_11,-54.04761904761905,21.1,33.23
2,participant_11,-54.023809523809526,21.1,33.23
2,participant_11,-54.0,21.1,33.23
2,participant_11,-53.976190476190474,21.1,33.23
2,participant_11,-53.95238095238095,21.1,33.23
2,participant_11,-53.92857142857143,21.1,33.23
2,participant_11,-53.904761904761905,21.1,33.23
2,participant_11,-53.88095238095238,21.1,33.23
2,participant_11,-53.857142857142854,21.1,33.23
2,participant_11,-53.833333333333336,21.1,33.23
2,participant_11,-53.80952380952381,21.1,33.23
2,participant_11,-53.785714285714285,21.1,33.23
2,participant_11,-53.76190476190476,21.1,33.23
2,participant_11,-53.73809523809524,21.1,33.23
2,participant_11,-53.714285714285715,21.1,33.23
2,participant_11,-53.69047619047619,21.1,33.23
2,participant_11,-53.666666666666664,21.1,33.23
2,participant_11,-53.642857142857146,21.1,33.23
2,participant_11,-53.61904761904762,21.1,33.23
2,participant_11,-53.595238095238095,21.1,33.23
2,participant_11,-53.57142857142857,21.1,33.23
2,participant_11,-53.54761904761905,21.1,33.23
2,participant_11,-53.523809523809526,21.1,33.23
2,participant_11,-53.5,21.1,33.23
2,participant_11,-53.476190476190474,21.1,33.23
2,participant_11,-53.45238095238095,21.1,33.23
2,participant_11,-53.42857142857143,21.1,33.23
2,participant_11,-53.404761904761905,21.1,33.23
2,participant_11,-53.38095238095238,21.1,33.23
2,participant_11,-53.357142857142854,21.1,33.21
2,participant_11,-53.333333333333336,21.1,33.21
2,participant_11,-53.30952380952381,21.1,33.21
2,participant_11,-53.285714285714285,21.1,33.21
2,participant_11,-53.26190476190476,21.1,33.21
2,participant_11,-53.23809523809524,21.1,33.21
2,participant_11,-53.214285714285715,21.1,33.21
2,participant_11,-53.19047619047619,21.1,33.21
2,participant_11,-53.166666666666664,21.1,33.21
2,participant_11,-53.142857142857146,21.1,33.21
2,participant_11,-53.11904761904762,21.1,33.21
2,participant_11,-53.095238095238095,21.1,33.21
2,participant_11,-53.07142857142857,21.1,33.21
2,participant_11,-53.04761904761905,21.1,33.21
2,participant_11,-53.023809523809526,21.1,33.21
2,participant_11,-53.0,21.1,33.21
2,participant_11,-52.976190476190474,21.1,33.21
2,participant_11,-52.95238095238095,21.1,33.21
2,participant_11,-52.92857142857143,21.1,33.21
2,participant_11,-52.904761904761905,21.1,33.21
2,participant_11,-52.88095238095238,21.1,33.21
2,participant_11,-52.857142857142854,21.1,33.21
2,participant_11,-52.833333333333336,21.1,33.21
2,participant_11,-52.80952380952381,21.1,33.21
2,participant_11,-52.785714285714285,21.1,33.21
2,participant_11,-52.76190476190476,21.1,33.21
2,participant_11,-52.73809523809524,21.1,33.21
2,participant_11,-52.714285714285715,21.1,33.21
2,participant_11,-52.69047619047619,21.1,33.21
2,participant_11,-52.666666666666664,21.1,33.21
2,participant_11,-52.642857142857146,21.1,33.21
2,participant_11,-52.61904761904762,21.1,33.21
2,participant_11,-52.595238095238095,21.1,33.21
2,participant_11,-52.57142857142857,21.1,33.21
2,participant_11,-52.54761904761905,21.1,33.21
2,participant_11,-52.523809523809526,21.1,33.21
2,participant_11,-52.5,21.1,33.21
2,participant_11,-52.476190476190474,21.1,33.21
2,participant_11,-52.45238095238095,21.1,33.21
2,participant_11,-52.42857142857143,21.1,33.21
2,participant_11,-52.404761904761905,21.1,33.21
2,participant_11,-52.38095238095238,21.1,33.21
2,participant_11,-52.357142857142854,21.1,33.21
2,participant_11,-52.333333333333336,21.1,33.21
2,participant_11,-52.30952380952381,21.1,33.21
2,participant_11,-52.285714285714285,21.1,33.21
2,participant_11,-52.26190476190476,21.1,33.21
2,participant_11,-52.23809523809524,21.1,33.21
2,participant_11,-52.214285714285715,21.1,33.21
2,participant_11,-52.19047619047619,21.1,33.21
2,participant_11,-52.166666666666664,21.1,33.21
2,participant_11,-52.142857142857146,21.1,33.21
2,participant_11,-52.11904761904762,21.1,33.21
2,participant_11,-52.095238095238095,21.1,33.21
2,participant_11,-52.07142857142857,21.1,33.21
2,participant_11,-52.04761904761905,21.1,33.21
2,participant_11,-52.023809523809526,21.1,33.21
2,participant_11,-52.0,21.1,33.21
2,participant_11,-51.976190476190474,21.1,33.21
2,participant_11,-51.95238095238095,21.1,33.21
2,participant_11,-51.92857142857143,21.1,33.21
2,participant_11,-51.904761904761905,21.1,33.21
2,participant_11,-51.88095238095238,21.1,33.21
2,participant_11,-51.857142857142854,21.1,33.21
2,participant_11,-51.833333333333336,21.1,33.21
2,participant_11,-51.80952380952381,21.1,33.21
2,participant_11,-51.785714285714285,21.0,33.21
2,participant_11,-51.76190476190476,21.0,33.21
2,participant_11,-51.73809523809524,21.0,33.21
2,participant_11,-51.714285714285715,21.0,33.21
2,participant_11,-51.69047619047619,21.0,33.21
2,participant_11,-51.666666666666664,21.0,33.21
2,participant_11,-51.642857142857146,21.0,33.21
2,participant_11,-51.61904761904762,21.0,33.21
2,participant_11,-51.595238095238095,21.0,33.21
2,participant_11,-51.57142857142857,21.0,33.21
2,participant_11,-51.54761904761905,21.0,33.21
2,participant_11,-51.523809523809526,21.0,33.21
2,participant_11,-51.5,21.0,33.21
2,participant_11,-51.476190476190474,21.0,33.21
2,participant_11,-51.45238095238095,21.0,33.21
2,participant_11,-51.42857142857143,21.0,33.21
2,participant_11,-51.404761904761905,21.0,33.21
2,participant_11,-51.38095238095238,21.0,33.21
2,participant_11,-51.357142857142854,21.0,33.21
2,participant_11,-51.333333333333336,21.0,33.21
2,participant_11,-51.30952380952381,21.0,33.21
2,participant_11,-51.285714285714285,21.0,33.21
2,participant_11,-51.26190476190476,21.0,33.21
2,participant_11,-51.23809523809524,21.0,33.21
2,participant_11,-51.214285714285715,21.0,33.21
2,participant_11,-51.19047619047619,21.0,33.21
2,participant_11,-51.166666666666664,21.0,33.21
2,participant_11,-51.142857142857146,21.0,33.21
2,participant_11,-51.11904761904762,21.0,33.21
2,participant_11,-51.095238095238095,21.0,33.19
2,participant_11,-51.07142857142857,21.0,33.19
2,participant_11,-51.04761904761905,21.0,33.19
2,participant_11,-51.023809523809526,21.0,33.19
2,participant_11,-51.0,21.0,33.19
2,participant_11,-50.976190476190474,21.0,33.19
2,participant_11,-50.95238095238095,21.0,33.19
2,participant_11,-50.92857142857143,21.0,33.19
2,participant_11,-50.904761904761905,21.0,33.19
2,participant_11,-50.88095238095238,21.0,33.19
2,participant_11,-50.857142857142854,21.0,33.19
2,participant_11,-50.833333333333336,21.0,33.19
2,participant_11,-50.80952380952381,21.0,33.19
2,participant_11,-50.785714285714285,21.0,33.19
2,participant_11,-50.76190476190476,21.0,33.19
2,participant_11,-50.73809523809524,21.0,33.19
2,participant_11,-50.714285714285715,21.0,33.19
2,participant_11,-50.69047619047619,21.0,33.19
2,participant_11,-50.666666666666664,21.0,33.19
2,participant_11,-50.642857142857146,21.0,33.19
2,participant_11,-50.61904761904762,21.0,33.19
2,participant_11,-50.595238095238095,21.0,33.19
2,participant_11,-50.57142857142857,21.0,33.19
2,participant_11,-50.54761904761905,21.0,33.19
2,participant_11,-50.523809523809526,21.0,33.19
2,participant_11,-50.5,21.0,33.19
2,participant_11,-50.476190476190474,21.0,33.19
2,participant_11,-50.45238095238095,21.0,33.19
2,participant_11,-50.42857142857143,21.0,33.19
2,participant_11,-50.404761904761905,21.0,33.19
2,participant_11,-50.38095238095238,21.0,33.19
2,participant_11,-50.357142857142854,21.0,33.19
2,participant_11,-50.333333333333336,21.0,33.19
2,participant_11,-50.30952380952381,21.0,33.19
2,participant_11,-50.285714285714285,21.0,33.19
2,participant_11,-50.26190476190476,21.0,33.19
2,participant_11,-50.23809523809524,21.0,33.19
2,participant_11,-50.214285714285715,21.0,33.19
2,participant_11,-50.19047619047619,21.0,33.19
2,participant_11,-50.166666666666664,21.0,33.19
2,participant_11,-50.142857142857146,21.0,33.19
2,participant_11,-50.11904761904762,21.0,33.19
2,participant_11,-50.095238095238095,21.0,33.19
2,participant_11,-50.07142857142857,21.0,33.19
2,participant_11,-50.04761904761905,21.0,33.19
2,participant_11,-50.023809523809526,21.0,33.19
2,participant_11,-50.0,21.0,33.19
2,participant_11,-49.976190476190474,21.0,33.19
2,participant_11,-49.95238095238095,21.0,33.19
2,participant_11,-49.92857142857143,21.0,33.19
2,participant_11,-49.904761904761905,21.0,33.19
2,participant_11,-49.88095238095238,21.0,33.19
2,participant_11,-49.857142857142854,21.0,33.19
2,participant_11,-49.833333333333336,21.0,33.19
2,participant_11,-49.80952380952381,21.0,33.19
2,participant_11,-49.785714285714285,21.0,33.23
2,participant_11,-49.76190476190476,21.0,33.23
2,participant_11,-49.73809523809524,21.0,33.23
2,participant_11,-49.714285714285715,21.0,33.23
2,participant_11,-49.69047619047619,21.0,33.23
2,participant_11,-49.666666666666664,21.0,33.23
2,participant_11,-49.642857142857146,21.0,33.23
2,participant_11,-49.61904761904762,21.0,33.23
2,participant_11,-49.595238095238095,21.0,33.23
2,participant_11,-49.57142857142857,21.0,33.23
2,participant_11,-49.54761904761905,21.0,33.23
2,participant_11,-49.523809523809526,21.0,33.23
2,participant_11,-49.5,21.0,33.23
2,participant_11,-49.476190476190474,21.0,33.23
2,participant_11,-49.45238095238095,21.0,33.23
2,participant_11,-49.42857142857143,21.0,33.23
2,participant_11,-49.404761904761905,21.0,33.23
2,participant_11,-49.38095238095238,21.0,33.23
2,participant_11,-49.357142857142854,21.1,33.23
2,participant_11,-49.333333333333336,21.1,33.23
2,participant_11,-49.30952380952381,21.1,33.23
2,participant_11,-49.285714285714285,21.1,33.23
2,participant_11,-49.26190476190476,21.1,33.23
2,participant_11,-49.23809523809524,21.1,33.23
2,participant_11,-49.214285714285715,21.1,33.23
